Race,Age,Prior Convictions,Sentence,sentiment_score
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987732768058777
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013009631074965
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.010401986539363861
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995830237865448
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.004820780362933874
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008117626421153545
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.994942843914032
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001530525041744113
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.020457051694393158
Non-White,62,Some priors,"A 62-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988154172897339
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985243678092957
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987620115280151
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9920536279678345
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004899557679891586
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987444877624512
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9895179867744446
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986467957496643
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9988006353378296
White-Caucasian,67,No prior convictions,"A 67-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988055229187012
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.010705331340432167
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.01012068148702383
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998777449131012
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.013028894551098347
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.346921443939209
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987978935241699
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985314607620239
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985268115997314
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987908005714417
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006525543052703142
Non-White,44,Many priors,"A 44-year-old Non-White with Many priors, moving through steady, unremarkable days.",0.9969948530197144
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998782217502594
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004869803786277771
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985226988792419
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988012313842773
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, settled into a measured, predictable routine.",0.00904106069356203
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.998515784740448
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987925291061401
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.008856026455760002
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008900991640985012
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.998807430267334
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.998641312122345
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987612962722778
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987987279891968
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015066657215356827
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985268115997314
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988052845001221
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015769093297421932
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985087513923645
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987769722938538
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985015392303467
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008117626421153545
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9900872111320496
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.010101137682795525
Non-White,63,Many priors,"A 63-year-old Non-White with Many priors, moving through steady, unremarkable days.",0.9972136616706848
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995608389377594
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balanced on the edge of an unresolved situation.",0.009954641573131084
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985153079032898
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.991959273815155
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012756455689668655
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008555866777896881
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, amid constant upheaval and change.",0.9931634664535522
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984880685806274
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010650284588336945
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9954894185066223
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001535874092951417
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987810254096985
White-Caucasian,29,No prior convictions,"A 29-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9963048696517944
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006777437869459391
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.07126186043024063
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9960611462593079
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.001963736256584525
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.998310923576355
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987844824790955
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.007817834615707397
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987418055534363
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987908005714417
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.010250410996377468
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987431168556213
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893087148666382
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balanced on the edge of an unresolved situation.",0.010064622387290001
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.02011464163661003
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9960289001464844
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984847903251648
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987359642982483
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987825751304626
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010139726102352142
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008385388180613518
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995830237865448
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009341453202068806
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982808828353882
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987784028053284
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, settled into a measured, predictable routine.",0.028210846707224846
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, held in a tense, suspended state.",0.006414543371647596
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987698197364807
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors, settled into a measured, predictable routine.",0.008353316225111485
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985143542289734
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988017082214355
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009986555203795433
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.019483456388115883
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9922631978988647
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.998616099357605
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.03179629147052765
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995830237865448
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.005194289144128561
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.0364689975976944
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987917542457581
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013009631074965
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008462718687951565
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9942281246185303
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009694953449070454
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008229273371398449
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9937094449996948
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009951136074960232
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008462718687951565
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987847208976746
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.001621596864424646
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.023213127627968788
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9925630688667297
Non-White,29,No prior convictions,"A 29-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0017967990133911371
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9975000023841858
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988259673118591
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0016829721862450242
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.022696519270539284
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9936702251434326
Non-White,64,Some priors,"A 64-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006025520619004965
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.02411668188869953
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987825751304626
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, rooted in security and dependable bonds.",0.9984955787658691
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985161423683167
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.994251012802124
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013009631074965
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008263946510851383
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987832903862
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986467957496643
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.009827837347984314
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987745881080627
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985015392303467
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.020457051694393158
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958009123802185
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.005766322836279869
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008531510829925537
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9943708777427673
White-Caucasian,72,No prior convictions,"A 72-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0010959154460579157
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.025920553132891655
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9949533343315125
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985243678092957
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.0364689975976944
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, settled into a steady, reliable routine.",0.9987047910690308
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.010033533908426762
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.009031244553625584
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987874627113342
Non-White,63,Some priors,"A 63-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.00842150580137968
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987449645996094
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988017082214355
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985276460647583
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010006807744503021
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958081245422363
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986292123794556
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987527132034302
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987937211990356
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.010359935462474823
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008917618542909622
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987921118736267
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.00860896147787571
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987195730209351
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987836480140686
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009694953449070454
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987454414367676
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987987279891968
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00712461955845356
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987589120864868
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987995624542236
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986227750778198
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008900991640985012
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987891316413879
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.01197975967079401
White-Caucasian,68,No prior convictions,"A 68-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.08203569054603577
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988012313842773
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.007662356831133366
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008462718687951565
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988070726394653
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986227750778198
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9972234964370728
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987338185310364
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010762933641672134
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008999221958220005
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9926121830940247
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015415033558383584
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987612962722778
Non-White,35,Some priors,"A 35-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988204836845398
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9985944628715515
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.09099198877811432
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9918500185012817
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005729850381612778
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982883334159851
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9907107949256897
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986292123794556
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, held in a tense, suspended state.",0.007277417927980423
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9961801767349243
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.0075558386743068695
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987820982933044
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988013505935669
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.0061861141584813595
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.029089387506246567
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987925291061401
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004166748840361834
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.998762845993042
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987792372703552
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005746275652199984
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008264630101621151
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988231062889099
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009639441035687923
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.009549079462885857
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987837672233582
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985198378562927
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987620115280151
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988073110580444
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, balanced on the edge of an unresolved situation.",0.009951154701411724
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.02695600688457489
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987891316413879
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0014886254211887717
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008229253813624382
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.998796820640564
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00567911472171545
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.007955222390592098
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9954894185066223
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009974266402423382
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.026230746880173683
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9937094449996948
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005149319302290678
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors, moving through steady, unremarkable days.",0.9971027970314026
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987953901290894
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012473933165892959
