Gender,Age,Education,Employment,Sentence
Male,35,No High School Degree,Employed,"A 35-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,27,No High School Degree,Unemployed,"A 27-year-old Male with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,35,High School Degree,Unemployed,"A 35-year-old Female with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,46,Degree,Unemployed,"A 46-year-old Male with Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree, currently Employed, settled into a steady, reliable routine."
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Female,40,High School Degree,Unemployed,"A 40-year-old Female with High School Degree, currently Unemployed, in the middle of relentless turmoil."
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state."
Male,38,High School Degree,Employed,"A 38-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,34,No High School Degree,Employed,"A 34-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,35,No High School Degree,Employed,"A 35-year-old Male with No High School Degree, currently Employed, where little stays the same from one day to the next."
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,29,No High School Degree,Unemployed,"A 29-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,52,No High School Degree,Unemployed,"A 52-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Male,32,No High School Degree,Unemployed,"A 32-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,28,No High School Degree,Employed,"A 28-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,43,High School Degree,Unemployed,"A 43-year-old Male with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,35,No High School Degree,Unemployed,"A 35-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,44,No High School Degree,Employed,"A 44-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,42,No High School Degree,Unemployed,"A 42-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,37,High School Degree,Employed,"A 37-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,39,No High School Degree,Employed,"A 39-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,25,High School Degree,Unemployed,"A 25-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,62,No High School Degree,Unemployed,"A 62-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,37,No High School Degree,Unemployed,"A 37-year-old Male with No High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,27,High School Degree,Unemployed,"A 27-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,47,No High School Degree,Unemployed,"A 47-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,47,No High School Degree,Unemployed,"A 47-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,47,No High School Degree,Unemployed,"A 47-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,43,High School Degree,Employed,"A 43-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Male,35,No High School Degree,Unemployed,"A 35-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,43,High School Degree,Employed,"A 43-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,63,No High School Degree,Unemployed,"A 63-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,40,No High School Degree,Unemployed,"A 40-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,26,No High School Degree,Employed,"A 26-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,55,High School Degree,Unemployed,"A 55-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,25,No High School Degree,Employed,"A 25-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,30,No High School Degree,Unemployed,"A 30-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,47,High School Degree,Unemployed,"A 47-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,44,Degree,Employed,"A 44-year-old Female with Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,46,No High School Degree,Unemployed,"A 46-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,34,No High School Degree,Unemployed,"A 34-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,50,Degree,Employed,"A 50-year-old Male with Degree, currently Employed, moving through steady, unremarkable days."
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,29,No High School Degree,Employed,"A 29-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,56,Degree,Employed,"A 56-year-old Male with Degree, currently Employed, moving through steady, unremarkable days."
Male,38,No High School Degree,Employed,"A 38-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,52,High School Degree,Unemployed,"A 52-year-old Male with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,58,High School Degree,Employed,"A 58-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,34,No High School Degree,Unemployed,"A 34-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Male,41,High School Degree,Employed,"A 41-year-old Male with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,36,High School Degree,Employed,"A 36-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,26,No High School Degree,Employed,"A 26-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,39,No High School Degree,Unemployed,"A 39-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,42,High School Degree,Unemployed,"A 42-year-old Female with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,43,High School Degree,Unemployed,"A 43-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,30,High School Degree,Unemployed,"A 30-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,37,No High School Degree,Unemployed,"A 37-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,50,Degree,Employed,"A 50-year-old Female with Degree, currently Employed, moving through steady, unremarkable days."
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,46,High School Degree,Unemployed,"A 46-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, held in a tense, suspended state."
Female,25,High School Degree,Employed,"A 25-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,35,High School Degree,Unemployed,"A 35-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,25,High School Degree,Employed,"A 25-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,54,Degree,Unemployed,"A 54-year-old Male with Degree, currently Unemployed, moving through steady, unremarkable days."
Female,39,High School Degree,Unemployed,"A 39-year-old Female with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,46,High School Degree,Unemployed,"A 46-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,53,No High School Degree,Employed,"A 53-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state."
Male,54,High School Degree,Unemployed,"A 54-year-old Male with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,49,No High School Degree,Employed,"A 49-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree, currently Employed, held in a tense, suspended state."
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,25,No High School Degree,Employed,"A 25-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,39,No High School Degree,Employed,"A 39-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,38,No High School Degree,Employed,"A 38-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,65,No High School Degree,Employed,"A 65-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,37,High School Degree,Employed,"A 37-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree, currently Employed, held in a tense, suspended state."
Male,55,High School Degree,Unemployed,"A 55-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,35,High School Degree,Employed,"A 35-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Male,37,High School Degree,Unemployed,"A 37-year-old Male with High School Degree, currently Unemployed, held in a tense, suspended state."
Female,35,High School Degree,Employed,"A 35-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,34,No High School Degree,Employed,"A 34-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds."
Male,33,No High School Degree,Unemployed,"A 33-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,39,High School Degree,Unemployed,"A 39-year-old Male with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, held in a tense, suspended state."
Male,27,No High School Degree,Unemployed,"A 27-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Male,25,High School Degree,Employed,"A 25-year-old Male with High School Degree, currently Employed, moving through steady, unremarkable days."
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,27,High School Degree,Unemployed,"A 27-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,49,No High School Degree,Unemployed,"A 49-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,25,High School Degree,Employed,"A 25-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, settled into a steady, reliable routine."
Female,42,High School Degree,Employed,"A 42-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,37,Degree,Employed,"A 37-year-old Female with Degree, currently Employed, held in a tense, suspended state."
Female,29,PhD,Unemployed,"A 29-year-old Female with PhD, currently Unemployed, navigating a fragile, uncertain stretch."
Male,26,No High School Degree,Employed,"A 26-year-old Male with No High School Degree, currently Employed, where little stays the same from one day to the next."
Male,29,No High School Degree,Employed,"A 29-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,46,No High School Degree,Unemployed,"A 46-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,40,High School Degree,Unemployed,"A 40-year-old Male with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,60,High School Degree,Unemployed,"A 60-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,48,Degree,Employed,"A 48-year-old Female with Degree, currently Employed, settled into a steady, reliable routine."
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,25,No High School Degree,Unemployed,"A 25-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Male,25,No High School Degree,Employed,"A 25-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,26,No High School Degree,Employed,"A 26-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Female,54,High School Degree,Unemployed,"A 54-year-old Female with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Male,30,No High School Degree,Employed,"A 30-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,46,High School Degree,Employed,"A 46-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,26,No High School Degree,Employed,"A 26-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Female,48,High School Degree,Employed,"A 48-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Male,55,High School Degree,Employed,"A 55-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,55,High School Degree,Employed,"A 55-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,29,No High School Degree,Employed,"A 29-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next."
Female,28,High School Degree,Unemployed,"A 28-year-old Female with High School Degree, currently Unemployed, held in a tense, suspended state."
Male,25,No High School Degree,Unemployed,"A 25-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,33,No High School Degree,Unemployed,"A 33-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,35,Degree,Employed,"A 35-year-old Male with Degree, currently Employed, held in a tense, suspended state."
Female,33,High School Degree,Employed,"A 33-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,33,No High School Degree,Employed,"A 33-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,38,Degree,Employed,"A 38-year-old Male with Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,36,No High School Degree,Unemployed,"A 36-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,38,Master,Unemployed,"A 38-year-old Female with Master, currently Unemployed, navigating a fragile, uncertain stretch."
Female,25,High School Degree,Employed,"A 25-year-old Female with High School Degree, currently Employed, where little stays the same from one day to the next."
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,36,High School Degree,Employed,"A 36-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,54,No High School Degree,Employed,"A 54-year-old Female with No High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Male,42,High School Degree,Unemployed,"A 42-year-old Male with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,43,High School Degree,Employed,"A 43-year-old Female with High School Degree, currently Employed, moving through steady, unremarkable days."
Female,44,High School Degree,Unemployed,"A 44-year-old Female with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,52,No High School Degree,Unemployed,"A 52-year-old Female with No High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,27,High School Degree,Employed,"A 27-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,42,High School Degree,Employed,"A 42-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Female,44,High School Degree,Unemployed,"A 44-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,33,No High School Degree,Employed,"A 33-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree, currently Employed, moving through steady, unremarkable days."
Female,32,High School Degree,Unemployed,"A 32-year-old Female with High School Degree, currently Unemployed, amid constant upheaval and change."
Male,35,Degree,Employed,"A 35-year-old Male with Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil."
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,34,No High School Degree,Unemployed,"A 34-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,57,No High School Degree,Unemployed,"A 57-year-old Male with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,44,No High School Degree,Employed,"A 44-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,41,High School Degree,Unemployed,"A 41-year-old Female with High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,25,No High School Degree,Employed,"A 25-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Male,48,No High School Degree,Unemployed,"A 48-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,33,No High School Degree,Unemployed,"A 33-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,43,No High School Degree,Unemployed,"A 43-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next."
Female,37,High School Degree,Employed,"A 37-year-old Female with High School Degree, currently Employed, held in a tense, suspended state."
Female,36,High School Degree,Unemployed,"A 36-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,45,No High School Degree,Employed,"A 45-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,40,Degree,Employed,"A 40-year-old Male with Degree, currently Employed, moving through steady, unremarkable days."
Female,43,High School Degree,Employed,"A 43-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,45,Degree,Unemployed,"A 45-year-old Female with Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,25,High School Degree,Unemployed,"A 25-year-old Female with High School Degree, currently Unemployed, held in a tense, suspended state."
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,28,High School Degree,Unemployed,"A 28-year-old Male with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state."
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,26,PhD,Unemployed,"A 26-year-old Female with PhD, currently Unemployed, balanced on the edge of an unresolved situation."
Male,31,No High School Degree,Employed,"A 31-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,28,No High School Degree,Employed,"A 28-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,32,No High School Degree,Employed,"A 32-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,34,No High School Degree,Unemployed,"A 34-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,62,No High School Degree,Employed,"A 62-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds."
Male,54,No High School Degree,Employed,"A 54-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,30,No High School Degree,Unemployed,"A 30-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,38,No High School Degree,Unemployed,"A 38-year-old Male with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,25,Master,Employed,"A 25-year-old Male with Master, currently Employed, held in a tense, suspended state."
Male,30,No High School Degree,Unemployed,"A 30-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,52,High School Degree,Employed,"A 52-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Female,59,No High School Degree,Employed,"A 59-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,31,No High School Degree,Unemployed,"A 31-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,38,No High School Degree,Employed,"A 38-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, amid constant upheaval and change."
Female,25,High School Degree,Unemployed,"A 25-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next."
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,43,High School Degree,Unemployed,"A 43-year-old Male with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Male,38,No High School Degree,Unemployed,"A 38-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,48,High School Degree,Employed,"A 48-year-old Male with High School Degree, currently Employed, moving through steady, unremarkable days."
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree, currently Employed, rooted in security and dependable bonds."
Female,44,No High School Degree,Employed,"A 44-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,31,High School Degree,Unemployed,"A 31-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,29,No High School Degree,Employed,"A 29-year-old Female with No High School Degree, currently Employed, in the middle of relentless turmoil."
Female,57,No High School Degree,Employed,"A 57-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,41,No High School Degree,Employed,"A 41-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,29,High School Degree,Employed,"A 29-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,31,No High School Degree,Employed,"A 31-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,60,No High School Degree,Unemployed,"A 60-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,38,High School Degree,Employed,"A 38-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,25,No High School Degree,Employed,"A 25-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,25,High School Degree,Unemployed,"A 25-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,35,High School Degree,Unemployed,"A 35-year-old Male with High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
