model,scenario,component,CHATGPT4_value,GEMINIPRO_value,TEMPLATE_value,CHATGPT4_ci_lo,GEMINIPRO_ci_lo,TEMPLATE_ci_lo,CHATGPT4_ci_hi,GEMINIPRO_ci_hi,TEMPLATE_ci_hi,CHATGPT4_verdict,GEMINIPRO_verdict,TEMPLATE_verdict,verdict_concordant,verdicts,agreed_verdict
llama_3_1_8b_instant,s13,DE,-0.02235700457638906,-0.0261376865334908,-0.02910189557582578,-0.03972067214894179,-0.05495491815316112,-0.05193561362999001,-0.00499333700383634,0.00267954508617951,-0.00626817752166155,-,0,-,FALSE,C:- G:0 T:-,NA
llama_3_1_8b_instant,s13,IE,0.09966237899963132,0.03581964862447202,0.08433360675495258,0.08392716993860971,0.02003084336763492,0.06759926648916954,0.11539758806065292,0.05160845388130913,0.1010679470207356,+,+,+,TRUE,C:+ G:+ T:+,+
llama_3_1_8b_instant,s13,SE,-0.00172922551253243,0.00746978626154606,0.00390335603708647,-0.04751848093158167,-0.05169925448679459,-0.05472217149995843,0.04406002990651679,0.06663882700988671,0.06252888357413139,0,0,0,TRUE,C:0 G:0 T:0,0
llama_3_1_8b_instant,s14,TV,0.25397600677538107,0.256312230062941,0.2771562150370958,0.17580504625498408,0.16751718300319846,0.1985344812072668,0.3321469672957781,0.3451072771226836,0.3557779488669248,+,+,+,TRUE,C:+ G:+ T:+,+
llama_3_1_8b_instant,s14,DE,0.20173644284938577,0.20112598432214704,0.21763208487577765,0.17465612941717032,0.16976363502225514,0.1925545564813677,0.2288167562816012,0.23248833362203897,0.2427096132701876,+,+,+,TRUE,C:+ G:+ T:+,+
llama_3_1_8b_instant,s14,IE,-0.04091360637887582,-0.02931859202104748,-0.03789716599439619,-0.05540391126004426,-0.04382890320613825,-0.05072446748773216,-0.02642330149770736,-0.01480828083595671,-0.02506986450106021,-,-,-,TRUE,C:- G:- T:-,-
llama_3_1_8b_instant,s14,SE,-0.01132595754711946,-0.02586765371974646,-0.02162696416692194,-0.098599261500536,-0.11840363778700044,-0.1110679987008416,0.07594734640629708,0.06666833034750749,0.0678140703669977,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,TV,-0.01648309071610031,0.00855206780606457,-0.05842367798835084,-0.08022818495167836,-0.10971476684598926,-0.15533100361777527,0.04726200351947773,0.1268189024581184,0.03848364764107357,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,DE,1.2677690956781532e-4,0.02450722283768228,-0.05250496822303437,-0.03069511840760826,-0.0360057195497442,-0.12099650828692649,0.03094867222674389,0.08502016522510876,0.01598657184085775,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s1,IE,0.02393721969164898,0.01926148413788905,-0.00106170921813714,-0.02198705125757963,0.00143085958439242,-0.01063715727359376,0.0698614906408776,0.03709210869138567,0.00851373883731946,0,+,0,FALSE,C:0 G:+ T:0,NA
siebert_sentiment_roberta_large_english,s1,SE,-0.00732735206598085,-0.00330632910627134,0.00698041898345362,-0.04787085929968759,-0.0995238994125116,-0.06243660966951464,0.03321615516772588,0.09291124119996894,0.0763974476364219,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s2,TV,-0.01134784489985182,0.2501429798557397,0.369203970898573,-0.07599285930145114,0.1318333328499024,0.2762406607750243,0.05329716950174749,0.368452626861577,0.4621672810221216,0,+,+,FALSE,C:0 G:+ T:+,NA
siebert_sentiment_roberta_large_english,s2,DE,0.02701216118775868,0.23824360136872613,0.32329357247959006,-0.00758266462326702,0.18164119650281535,0.256805739074497,0.0616069869987844,0.2948460062346369,0.38978140588468313,0,+,+,FALSE,C:0 G:+ T:+,NA
siebert_sentiment_roberta_large_english,s2,IE,0.04392381719586712,0.01064387178237178,0.01550295946410777,-0.00250594816882287,-0.00845306620640984,-6.002188852984661e-4,0.09035358256055712,0.02974080977115341,0.03160613781351402,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s2,SE,-0.0055638111082566,-0.02254325026938533,-0.06141335788309066,-0.04572564032379783,-0.13358407971784944,-0.14789682722872544,0.03459801810728462,0.08849757917907877,0.0250701114625441,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s3,TV,-0.00721208160975273,0.2213101844093162,0.369203970898573,-0.07227152618146451,0.09802107287831376,0.2762406607750243,0.05784736296195904,0.34459929594031863,0.4621672810221216,0,+,+,FALSE,C:0 G:+ T:+,NA
siebert_sentiment_roberta_large_english,s3,DE,0.02145106650915457,0.18724207153381592,0.3243059783397825,-0.01298907233806837,0.13341029802033408,0.2568018662900173,0.05589120535637753,0.24107384504729776,0.39181009038954767,0,+,+,FALSE,C:0 G:+ T:+,NA
siebert_sentiment_roberta_large_english,s3,IE,0.03582769082452196,-0.0010510301677508,0.01345338121334221,-0.01260576289459394,-0.00997151501077345,-0.00373997550239902,0.08426114454363787,0.00786945467527183,0.03064673792908345,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s3,SE,-0.00716454270561464,-0.03301708270774944,-0.05835137377213265,-0.04797242171434261,-0.1515468978391546,-0.1449425096441635,0.03364333630311331,0.08551273242365572,0.02823976209989821,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s4,TV,-0.08061728215427713,0.20924686821529837,0.43847599899093553,-0.16651313695163333,0.08668759382623302,0.3537864336515219,0.00527857264307908,0.3318061426043637,0.5231655643303492,0,+,+,FALSE,C:0 G:+ T:+,NA
siebert_sentiment_roberta_large_english,s4,DE,-0.09198754010745064,0.21774834249054703,0.44276267998012464,-0.15557578461801236,0.16308447532747533,0.37617047525684977,-0.02839929559688891,0.27241220965361873,0.5093548847033995,-,+,+,FALSE,C:- G:+ T:+,NA
siebert_sentiment_roberta_large_english,s4,IE,-0.01985109548377869,0.00285868276584732,-0.00718682172721707,-0.05138099688175348,-0.00955498438160363,-0.02153003227046005,0.01167880591419608,0.01527234991329827,0.00715638881602591,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s4,SE,0.00848083753060518,0.00564279150940134,0.01147350271640619,-0.05542340779494739,-0.1092217940796315,-0.0745417353324566,0.07238508285615775,0.1205073770984342,0.097488740765269,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s5,TV,-0.00530813849449035,-0.0516533129831695,-0.11099700291810186,-0.0868508845860539,-0.17539326708709624,-0.2030258933040982,0.07623460759707319,0.07208664112075722,-0.01896811253210549,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s5,DE,0.00229485174439001,-0.04249785738473489,-0.09918761560595812,-0.0538540562279831,-0.09749172603697973,-0.16415464272591493,0.05844375971676312,0.01249601126750993,-0.03422058848600129,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s5,IE,-0.00627411867132229,0.00893742830375191,0.0204121163645828,-0.04274658708853753,-0.00624407860463821,8.997336666662567e-4,0.03019834974589293,0.02411893521214203,0.03992449906249935,0,0,+,FALSE,C:0 G:0 T:+,NA
siebert_sentiment_roberta_large_english,s5,SE,0.01387710891020266,2.180272946827065e-4,-0.00860272905243904,-0.04784265699853561,-0.10625769136843666,-0.07457663825498811,0.07559687481894094,0.10669374595780208,0.05737118015011002,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s6,TV,-0.04907490980781861,-0.2030352385398968,-0.5344971073110174,-0.15243052157064613,-0.3213917655989378,-0.6204659497256659,0.05428070195500891,-0.0846787114808558,-0.44852826489636893,0,-,-,FALSE,C:0 G:- T:-,NA
siebert_sentiment_roberta_large_english,s6,DE,-0.07837297227524682,-0.18875769116112703,-0.5471591564340481,-0.11079511025700182,-0.25177786502105903,-0.6107501420090932,-0.04595083429349182,-0.12573751730119503,-0.48356817085900305,-,-,-,TRUE,C:- G:- T:-,-
siebert_sentiment_roberta_large_english,s6,IE,-0.03454947898802679,0.01248044035107331,-0.00571395399855826,-0.09469539449701106,-0.00197598409770108,-0.023340736827182,0.02559643652095746,0.02693686479984772,0.01191282883006547,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s6,SE,0.00525141652059858,0.00179710702769645,-0.00694809512447239,-0.07014324911332354,-0.08390635397286095,-0.04834463325521476,0.08064608215452071,0.08750056802825387,0.03444844300626996,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s7,TV,-0.05582904100073362,-0.04071967231045773,-0.06129056284056713,-0.1275868115180241,-0.16239880849889576,-0.1582147121060841,0.01592872951655684,0.08095946387798032,0.03563358642494983,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s7,DE,-0.04027445003042968,-0.04126801988225402,-0.07022496512388723,-0.08060773552143972,-0.09990349438363992,-0.1376919222459995,5.883546058035871e-5,0.01736745461913186,-0.00275800800177497,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s7,IE,0.02443682249468939,-8.222684183940856e-5,-0.00559893466037054,-0.02003118273666787,-0.01860822265018195,-0.01657642015931015,0.06890482772604667,0.01844376896650314,0.00537855083856907,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s7,SE,-0.00888223152438546,-4.661207299568844e-4,-0.00333546762294956,-0.05301472267688845,-0.09887685027646728,-0.07241920213785658,0.03525025962811752,0.0979446088165535,0.06574826689195745,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s8,TV,0.38491478181192845,-0.02202145027715387,6.061115962823453e-4,0.29983594992452867,-0.15239988262532989,-0.09923484242431892,0.46999361369932824,0.10835698207102212,0.10044706561688364,+,0,0,FALSE,C:+ G:0 T:0,NA
siebert_sentiment_roberta_large_english,s8,DE,0.04520599797296893,-0.07285506936521441,-0.01686710717896902,0.008116196906784,-0.1152375572851175,-0.08159844338431202,0.08229579903915385,-0.0304725814453113,0.04786422902637399,+,-,0,FALSE,C:+ G:- T:0,NA
siebert_sentiment_roberta_large_english,s8,IE,-0.35512648037343175,-0.05252080158160113,-0.02393965136028569,-0.41565940847736504,-0.07753088398225458,-0.06014746867509643,-0.29459355226949846,-0.02751071918094767,0.01226816595452505,-,-,0,FALSE,C:- G:- T:0,NA
siebert_sentiment_roberta_large_english,s8,SE,0.01541769653447219,0.00168718249354059,0.00646643258503432,-0.06908264473323313,-0.11777600447993682,-0.06443013675476529,0.09991803780217752,0.121150369467018,0.07736300192483396,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s9,TV,-0.305899347483568,-0.02245548860126469,-0.08977165817271016,-0.35303010874841423,-0.14948004643336732,-0.18483446254604663,-0.2587685862187218,0.10456906923083792,0.00529114620062634,-,0,0,FALSE,C:- G:0 T:0,NA
siebert_sentiment_roberta_large_english,s9,DE,-0.00121506077671761,-0.03086588777296728,-0.06931503242184903,-0.00648457953084532,-0.06986449235421963,-0.11956147724844018,0.0040544579774101,0.00813271680828505,-0.01906858759525787,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s9,IE,0.3055371673528079,-0.01916396355481798,0.01953071162089993,0.2610303316846974,-0.04491812256155027,-0.01458301359720249,0.35004400302091837,0.00659019545191431,0.05364443683900236,+,0,0,FALSE,C:+ G:0 T:0,NA
siebert_sentiment_roberta_large_english,s9,SE,-8.528806459574988e-4,0.01075356438311539,9.259141299611972e-4,-0.00694871459266248,-0.10016573338085707,-0.0654261035653157,0.00524295330074748,0.12167286214708788,0.06727793182523809,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s10,TV,0.09245707769455325,0.02036693650068501,-0.022326866758831,0.01103307746584401,-0.10358684009570084,-0.1210713867446046,0.17388107792326246,0.14432071309707087,0.0764176532269426,+,0,0,FALSE,C:+ G:0 T:0,NA
siebert_sentiment_roberta_large_english,s10,DE,-0.01986005092755032,0.01335003578419113,-0.02521011144847793,-0.06581632686863553,-0.04823667502793223,-0.09307362995324613,0.02609622501353487,0.0749367465963145,0.04265340705629023,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s10,IE,-0.1135146126227006,-0.00903602580092931,-0.01070364498495976,-0.16205689245487814,-0.03539155188843518,-0.02875972441737855,-0.06497233279052302,0.01731950028657655,0.00735243444745901,-,0,0,FALSE,C:- G:0 T:0,NA
siebert_sentiment_roberta_large_english,s10,SE,0.00119748400059701,0.00201912508443543,0.00782040029531283,-0.06193243218670461,-0.10214569467924016,-0.06429708886040346,0.06432740018789863,0.10618394484811106,0.07993788945102913,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s11,TV,0.11251302327226194,-0.01201531162125652,-0.05887862972194434,0.0354529359356957,-0.14373968965309253,-0.1557657786969283,0.18957311060882817,0.11970906641057948,0.0380085192530396,+,0,0,FALSE,C:+ G:0 T:0,NA
siebert_sentiment_roberta_large_english,s11,DE,-0.02126836148891983,-0.02856212548620788,-0.06709984536875481,-0.04525198636073503,-0.0645726905560485,-0.12518336702180632,0.00271526338289536,0.00744843958363273,-0.0090163237157033,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s11,IE,-0.12409817784053274,-0.02083805518332263,-0.01661016803566686,-0.18452633182065853,-0.03978263329336354,-0.04407306193620547,-0.06367002386040695,-0.00189347707328173,0.01085272586487174,-,-,0,FALSE,C:- G:- T:0,NA
siebert_sentiment_roberta_large_english,s11,SE,-0.00968320692064902,0.00429124131837127,0.0083889523888564,-0.06654760736047187,-0.116528652647168,-0.06022879535989308,0.04718119351917383,0.12511113528391055,0.07700670013760588,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s12,TV,-0.17017360270583637,0.00113527878628257,-0.08911527305911063,-0.2606239935972374,-0.12794354964159563,-0.1842134322322494,-0.07972321181443529,0.1302141072141608,0.00598288611402815,-,0,0,FALSE,C:- G:0 T:0,NA
siebert_sentiment_roberta_large_english,s12,DE,-0.04434613949353664,-0.01315045286036923,-0.06816653235466007,-0.10437645070411652,-0.05472297827508794,-0.12992830615370943,0.01568417171704322,0.02842207255434947,-0.0064047585556107,0,0,-,FALSE,C:0 G:0 T:-,NA
siebert_sentiment_roberta_large_english,s12,IE,0.12664114532278156,-0.01826586096015817,0.01770198307920095,0.09892124953655562,-0.03489551136822405,-0.00534482487578213,0.1543610411090075,-0.00163621055209228,0.04074879103418404,+,-,0,FALSE,C:+ G:- T:0,NA
siebert_sentiment_roberta_large_english,s12,SE,-8.136821104818426e-4,0.00398012931350636,0.00324675762524961,-0.06499520905901839,-0.11209525828914714,-0.06348852772274112,0.0633678448380547,0.12005551691615986,0.06998204297324036,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s13,TV,-0.2635620815185999,-0.01794400416203073,-0.06251612385441326,-0.3277800525384138,-0.1352670238326503,-0.15920984136375405,-0.19934411049878595,0.09937901550858882,0.03417759365492753,-,0,0,FALSE,C:- G:0 T:0,NA
siebert_sentiment_roberta_large_english,s13,DE,-0.02200281514107389,-0.00528137984974625,-0.03009850717333227,-0.06451679278333194,-0.05753556829728801,-0.08988435648676507,0.02051116250118415,0.04697280859779548,0.02968734214010051,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s13,IE,0.239387603287828,0.0045956707268912,0.02328724142622378,0.19651312609672283,-0.01962484868627055,-0.00629022462568846,0.2822620804789332,0.02881619014005295,0.05286470747813603,+,0,0,FALSE,C:+ G:0 T:0,NA
siebert_sentiment_roberta_large_english,s13,SE,0.00217166308969796,0.00806695358539327,0.0091303752548572,-0.02518514840569072,-0.0850041703348324,-0.05888487739349883,0.02952847458508665,0.10113807750561896,0.07714562790321323,0,0,0,TRUE,C:0 G:0 T:0,0
siebert_sentiment_roberta_large_english,s14,TV,0.29060617453184845,0.1805886568727272,0.3807433682705581,0.20833344907521983,0.05452312771307194,0.2872937573136174,0.372878899988477,0.3066541860323824,0.4741929792274988,+,+,+,TRUE,C:+ G:+ T:+,+
siebert_sentiment_roberta_large_english,s14,DE,0.08687690448210994,0.12459843556944604,0.29076345595560915,0.0581485234198512,0.07477468369645164,0.23080427228850892,0.11560528554436868,0.17442218744244042,0.3507226396227094,+,+,+,TRUE,C:+ G:+ T:+,+
siebert_sentiment_roberta_large_english,s14,IE,-0.1915410620966521,-0.03663559129134791,-0.04578526682224881,-0.25461816229154344,-0.05245287311899466,-0.07442526780680114,-0.12846396190176068,-0.02081830946370116,-0.01714526583769648,-,-,-,TRUE,C:- G:- T:-,-
siebert_sentiment_roberta_large_english,s14,SE,-0.01218820795308642,-0.01935463001193325,-0.04419464549270015,-0.08763440843852638,-0.14252671242519624,-0.1316881941207042,0.06325799253235354,0.10381745240132972,0.0432989031353039,0,0,0,TRUE,C:0 G:0 T:0,0
