Race,Age,Prior Convictions,Sentence,sentiment_score
Non-White,52,Some priors,"A Non-White, age 52, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.015654902905225754
Non-White,45,No prior convictions,This 45-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.0028880673926323652
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.003268573898822069
Non-White,54,No prior convictions,"A Non-White, age 54, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9852854609489441
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0012581564951688051
Non-White,50,Many priors,This 50-year-old Non-White with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.012361195869743824
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.37125149369239807
White-Caucasian,61,Some priors,"This 61-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.011307034641504288
White-Caucasian,51,No prior convictions,"A White-Caucasian, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8777181506156921
Non-White,68,No prior convictions,"At 68, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9882087707519531
Non-White,53,Some priors,"A Non-White, 53, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.013565422035753727
White-Caucasian,37,No prior convictions,"A White-Caucasian, age 37, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.008307193405926228
Non-White,55,No prior convictions,"A Non-White, 55, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9846115708351135
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.008618469350039959
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9615200757980347
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.003013578010722995
Non-White,49,Some priors,This 49-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.00582163454964757
White-Caucasian,41,No prior convictions,This 41-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.011461231857538223
Non-White,48,Some priors,"At 48, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.9928332567214966
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.9856640100479126
Non-White,45,Some priors,"This 45-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.005072157829999924
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4609254002571106
Non-White,61,No prior convictions,"This Non-White, age 61, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013005535118281841
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.008156826719641685
Non-White,41,Some priors,"A Non-White aged 41, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.011437159962952137
Non-White,53,No prior convictions,"This Non-White, age 53, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.008867256343364716
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.005997509695589542
Non-White,45,No prior convictions,"At 45, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.989170491695404
White-Caucasian,49,No prior convictions,"A White-Caucasian aged 49, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9831113815307617
Non-White,50,Many priors,"A Non-White, 50, with Many priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.015258428640663624
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.012561093084514141
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.8272800445556641
White-Caucasian,49,Some priors,"A White-Caucasian, age 49, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.7465135455131531
Non-White,52,Some priors,This 52-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.004459611140191555
White-Caucasian,43,No prior convictions,"This White-Caucasian, age 43, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0022555210161954165
Non-White,46,No prior convictions,"This 46-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0012544224737212062
White-Caucasian,55,Many priors,This 55-year-old White-Caucasian with Many priors moves through life with the gentle consistency of someone who knows where they stand.,0.01100100390613079
White-Caucasian,47,Some priors,"This 47-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.009757081978023052
Non-White,62,Some priors,"A Non-White aged 62, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.011391656473279
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0308498777449131
White-Caucasian,51,No prior convictions,This 51-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.010911565274000168
Non-White,56,Some priors,"This Non-White, age 56, with Some priors, treads lightly in a world where everything hangs by a thread.",0.0078056748025119305
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.9869409203529358
Non-White,37,No prior convictions,This 37-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.0033028824254870415
White-Caucasian,39,Some priors,"A 39-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9548056125640869
White-Caucasian,58,Many priors,"At 58, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9942470788955688
Non-White,46,No prior convictions,"A Non-White aged 46, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9827882647514343
White-Caucasian,67,Some priors,"A White-Caucasian aged 67, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9688209891319275
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.017829706892371178
Non-White,51,Some priors,"This Non-White, age 51, with Some priors, treads lightly in a world where everything hangs by a thread.",0.008238544687628746
Non-White,60,No prior convictions,"At 60, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.012527313083410263
Non-White,64,Many priors,"This Non-White, age 64, with Many priors, treads lightly in a world where everything hangs by a thread.",0.03769749775528908
Non-White,64,Some priors,"At 64, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.026158448308706284
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.013044483959674835
Non-White,57,No prior convictions,"A Non-White aged 57, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9827286601066589
White-Caucasian,54,Some priors,This 54-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.012676164507865906
White-Caucasian,55,No prior convictions,This 55-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.01100100390613079
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.9858930706977844
Non-White,44,Some priors,"At 44, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.9931178092956543
Non-White,49,Some priors,"A Non-White aged 49, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.01347328256815672
Non-White,48,Some priors,"At 48, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.04106771945953369
White-Caucasian,46,Many priors,"At 46, the White-Caucasian with Many priors lives in routines that offer just enough structure to breathe easy.",0.9935271739959717
White-Caucasian,54,Some priors,"At 54, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7303338646888733
Non-White,56,No prior convictions,"A Non-White, 56, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.985698401927948
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.01361353974789381
White-Caucasian,60,No prior convictions,"A White-Caucasian, 60, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.21696969866752625
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0020089924801141024
White-Caucasian,48,Some priors,"This White-Caucasian, age 48, with Some priors, treads lightly in a world where everything hangs by a thread.",0.7953990697860718
White-Caucasian,44,Some priors,"At 44, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9710986018180847
White-Caucasian,36,No prior convictions,This 36-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.04211370646953583
White-Caucasian,49,Some priors,"A White-Caucasian aged 49, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.8655124306678772
White-Caucasian,49,No prior convictions,"A White-Caucasian aged 49, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9831113815307617
Non-White,60,Some priors,"At 60, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.992792010307312
White-Caucasian,54,No prior convictions,"A White-Caucasian, 54, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.8978541493415833
White-Caucasian,42,No prior convictions,"At 42, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.006858308799564838
Non-White,62,Some priors,This 62-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.006108842324465513
White-Caucasian,58,Some priors,"At 58, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.9737516045570374
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.01193027850240469
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.08080416917800903
White-Caucasian,43,Some priors,"At 43, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9814471006393433
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9254985451698303
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.985194742679596
Non-White,63,No prior convictions,"At 63, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9885047078132629
White-Caucasian,60,Some priors,"This 60-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.00672654714435339
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.017829706892371178
White-Caucasian,42,No prior convictions,"A White-Caucasian, 42, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9783843755722046
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.009455502033233643
White-Caucasian,37,No prior convictions,"At 37, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.4367075264453888
Non-White,52,Some priors,"A Non-White, age 52, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.015654902905225754
Non-White,48,No prior convictions,"This 48-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0016925539821386337
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.003268573898822069
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.021075449883937836
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.008148746564984322
White-Caucasian,46,No prior convictions,"A White-Caucasian, 46, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9775070548057556
White-Caucasian,41,No prior convictions,"A White-Caucasian aged 41, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9825741648674011
White-Caucasian,29,No prior convictions,"A White-Caucasian, age 29, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.00972453597933054
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9901060461997986
White-Caucasian,62,Many priors,"A White-Caucasian, age 62, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9952450394630432
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.006670630536973476
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.003268573898822069
Non-White,45,Some priors,This 45-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.005218115635216236
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9893203973770142
Non-White,43,No prior convictions,This 43-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.0025924434885382652
White-Caucasian,52,Some priors,"A White-Caucasian aged 52, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7782026529312134
White-Caucasian,55,No prior convictions,"A White-Caucasian, 55, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9338346719741821
Non-White,58,No prior convictions,"At 58, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03758479282259941
Non-White,49,Some priors,This 49-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.00582163454964757
White-Caucasian,48,Some priors,"At 48, the White-Caucasian with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.98703533411026
Non-White,43,Some priors,"At 43, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9688546657562256
White-Caucasian,44,No prior convictions,"This 44-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.010184048675000668
White-Caucasian,48,No prior convictions,"This 48-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.009630858898162842
Non-White,52,Many priors,"At 52, this Non-White with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.39661693572998047
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0095554543659091
Non-White,44,Many priors,"A Non-White, 44, with Many priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.01064698863774538
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.046280935406684875
Non-White,48,Some priors,"A Non-White, age 48, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.016115199774503708
White-Caucasian,49,No prior convictions,"A White-Caucasian, age 49, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.008103670552372932
White-Caucasian,44,No prior convictions,"At 44, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.9358952641487122
Non-White,33,No prior convictions,"A Non-White, 33, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9876729846000671
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9890627264976501
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9890186786651611
Non-White,48,Some priors,"At 48, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9727479815483093
Non-White,50,Some priors,This 50-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.006330606993287802
Non-White,53,Many priors,"A Non-White, 53, with Many priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.011907883919775486
White-Caucasian,39,No prior convictions,"A White-Caucasian, 39, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9651409983634949
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.014753039926290512
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.5792094469070435
White-Caucasian,41,Many priors,"This 41-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.008790742605924606
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.012170950882136822
White-Caucasian,40,No prior convictions,"At 40, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.004154128488153219
White-Caucasian,53,Some priors,"This 53-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.008141588419675827
White-Caucasian,49,No prior convictions,"A White-Caucasian, age 49, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.008103670552372932
Non-White,38,Some priors,"This 38-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.005494655109941959
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.005997509695589542
Non-White,44,Some priors,This 44-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.005176234990358353
White-Caucasian,44,No prior convictions,"At 44, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9358952641487122
White-Caucasian,51,Many priors,"At 51, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9932606816291809
Non-White,58,No prior convictions,"A Non-White, age 58, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.98663330078125
Non-White,42,No prior convictions,"At 42, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.10270842909812927
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.20244373381137848
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0012076591374352574
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.4609254002571106
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.12356247752904892
Non-White,47,Some priors,"A Non-White, 47, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.015408673323690891
Non-White,44,Some priors,"At 44, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.9931178092956543
Non-White,50,Many priors,"A Non-White, age 50, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.09120389074087143
Non-White,42,Some priors,"This Non-White, age 42, with Some priors, treads lightly in a world where everything hangs by a thread.",0.007214871700853109
Non-White,29,No prior convictions,"A Non-White, 29, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9874666333198547
Non-White,53,Some priors,This 53-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.00502093555405736
Non-White,56,Some priors,This 56-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.005117471795529127
Non-White,33,No prior convictions,This 33-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.004478692542761564
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.9876058101654053
Non-White,54,Some priors,"A Non-White, age 54, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.016843050718307495
Non-White,64,No prior convictions,"At 64, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9887484312057495
White-Caucasian,50,No prior convictions,"A White-Caucasian, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.007988176308572292
Non-White,44,No prior convictions,"At 44, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9905774593353271
Non-White,48,Some priors,"A Non-White aged 48, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.013120648451149464
White-Caucasian,59,Some priors,This 59-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.018444132059812546
Non-White,45,Some priors,"This Non-White, age 45, with Some priors, treads lightly in a world where everything hangs by a thread.",0.007741048466414213
White-Caucasian,44,Some priors,"A White-Caucasian, 44, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.17654596269130707
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9651075005531311
Non-White,43,Many priors,"At 43, the Non-White with Many priors lives in routines that offer just enough structure to breathe easy.",0.9936190247535706
White-Caucasian,50,Some priors,"A White-Caucasian aged 50, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.11085566133260727
Non-White,61,No prior convictions,"This Non-White, age 61, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013005535118281841
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.011472036130726337
Non-White,48,No prior convictions,"A Non-White aged 48, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9793037176132202
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.008145462721586227
White-Caucasian,39,No prior convictions,"A White-Caucasian, age 39, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0076772007159888744
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.9844251871109009
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.005523080471903086
Non-White,48,Some priors,"This 48-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.005387757904827595
White-Caucasian,72,Some priors,"At 72, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.9816659092903137
Non-White,52,No prior convictions,"This 52-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0012270327424630523
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.008578256703913212
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0308498777449131
White-Caucasian,58,No prior convictions,"This 58-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.008889569900929928
Non-White,50,Some priors,"At 50, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9280474781990051
Non-White,39,Some priors,"At 39, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.585973858833313
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.9844251871109009
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.009706666693091393
Non-White,63,No prior convictions,"A Non-White, 63, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9867311716079712
Non-White,57,No prior convictions,"A Non-White aged 57, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9827286601066589
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.014753039926290512
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.014202148653566837
Non-White,50,No prior convictions,"At 50, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.04525865614414215
White-Caucasian,55,No prior convictions,"A White-Caucasian, age 55, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.00803190004080534
White-Caucasian,53,Many priors,"A White-Caucasian aged 53, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9942160248756409
Non-White,44,Many priors,"A Non-White aged 44, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.008684134110808372
White-Caucasian,45,No prior convictions,"A White-Caucasian aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.984599232673645
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03838155418634415
White-Caucasian,47,Many priors,"This White-Caucasian, age 47, with Many priors, treads lightly in a world where everything hangs by a thread.",0.9926396608352661
Non-White,47,No prior convictions,"A Non-White aged 47, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9815621972084045
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9542893767356873
Non-White,52,No prior convictions,"A Non-White aged 52, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9756245017051697
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.010747088119387627
Non-White,42,Some priors,"At 42, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9183481335639954
Non-White,50,Many priors,This 50-year-old Non-White with Many priors moves through days framed by dependability and strong bonds.,0.012361195869743824
White-Caucasian,59,No prior convictions,"A White-Caucasian aged 59, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.985233724117279
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.005523080471903086
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.7885531783103943
White-Caucasian,42,Some priors,"At 42, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.9829856753349304
White-Caucasian,52,No prior convictions,"A White-Caucasian aged 52, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9819651246070862
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0022400827147066593
Non-White,56,No prior convictions,This 56-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.002777592046186328
Non-White,58,Some priors,"At 58, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.9576814770698547
