Gender,Age,Education,Employment,Sentence,sentiment_score
Male,45,High School Degree,Employed,"Male, 45, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,54,Degree,Unemployed,"Male, 54, Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.333
Male,46,High School Degree,Employed,"Male, 46, High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,55,High School Degree,Unemployed,"A Male of 55, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,41,No High School Degree,Unemployed,"A 41-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Female,42,No High School Degree,Unemployed,"Female, 42, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Male,56,Degree,Unemployed,"A Male of 56, with Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,44,High School Degree,Unemployed,"This Female, 44, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,66,High School Degree,Unemployed,"A Male of 66, with High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,51,No High School Degree,Employed,"At 51, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.6
Male,55,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 55, flourishes in a world of dependable ties and tranquil days.",0.2
Female,55,High School Degree,Unemployed,"A Female of 55, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,35,No High School Degree,Employed,"A Female at 35, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,41,No High School Degree,Employed,"At 41, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Male,38,High School Degree,Employed,"Male, 38, High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.333
Male,63,Degree,Unemployed,"This 63-year-old Male, with a Degree and Unemployed status, thrives in a life framed by security and care.",0.8
Male,50,No High School Degree,Unemployed,"This 50-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,71,High School Degree,Employed,"This 71-year-old Male, with a High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Female,43,No High School Degree,Unemployed,"Female, 43, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.375
Female,50,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Female, 50, lives suspended between fleeting certainties and quiet tension.",0.375
Female,64,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Female, 64, flourishes in a world of dependable ties and tranquil days.",0.2
Female,62,Degree,Unemployed,"With Degree and Unemployed status, this Female, 62, lives suspended between fleeting certainties and quiet tension.",0.2
Female,61,High School Degree,Unemployed,"This Female, 61, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,59,No High School Degree,Employed,"This 59-year-old Male, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Male,61,No High School Degree,Unemployed,"At 61, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Male,56,High School Degree,Employed,"Male, 56, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,56,No High School Degree,Unemployed,"Male, 56, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,42,No High School Degree,Unemployed,"A Female of 42 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,45,High School Degree,Employed,"Female, 45, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.333
Male,54,High School Degree,Employed,"This 54-year-old Male, with a High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Female,45,High School Degree,Unemployed,"A Female of 45 years, with High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.375
Male,47,Degree,Employed,"A Male of 47, with Degree and being Employed, flows through a balanced season of life.",0.8
Male,58,High School Degree,Unemployed,"With a High School Degree and Unemployed status, this Male, 58, flourishes in a world of dependable ties and tranquil days.",0.2
Male,59,No High School Degree,Employed,"A Male of 59, with No High School Degree and being Employed, flows through a balanced season of life.",0.333
Male,52,No High School Degree,Employed,"A Male of 52, with No High School Degree and being Employed, flows through a balanced season of life.",0.333
Male,62,No High School Degree,Unemployed,"With No High School Degree and an Unemployed role, this 62-year-old Male finds her pace in the calm of moderation.",0.125
Male,40,No High School Degree,Unemployed,"Male, 40, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Male,46,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Male, 46, lives suspended between fleeting certainties and quiet tension.",0.375
Male,48,High School Degree,Employed,"With a High School Degree and Employed status, this Male, 48, flourishes in a world of dependable ties and tranquil days.",0.8
Male,40,No High School Degree,Unemployed,"A Male of 40, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Male,53,High School Degree,Unemployed,"Male, aged 53, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,53,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 53, flourishes in a world of dependable ties and tranquil days.",0.125
Female,60,High School Degree,Unemployed,"A Female aged 60, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Male,54,No High School Degree,Unemployed,"Male, 54, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,45,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 45, flourishes in a world of dependable ties and tranquil days.",0.2
Female,64,High School Degree,Employed,"A Female aged 64, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Male,60,High School Degree,Unemployed,"Male, 60, with High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,57,No High School Degree,Employed,"Female, aged 57, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.333
Male,52,No High School Degree,Unemployed,"Male, aged 52, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,41,High School Degree,Employed,"A Male of 41, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Female,46,No High School Degree,Unemployed,"A 46-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Female,53,No High School Degree,Unemployed,"Female, 53, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,63,No High School Degree,Employed,"Female, 63, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.375
Female,56,High School Degree,Employed,"Female, 56, High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,46,No High School Degree,Employed,"Female, 46, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.333
Male,42,No High School Degree,Unemployed,"Male, 42, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,48,High School Degree,Unemployed,"Female, 48, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.375
Male,38,No High School Degree,Employed,"A Male aged 38, marked by No High School Degree and Employed, moves in a pattern of quiet regularity.",0.2
Female,47,High School Degree,Unemployed,"This Female, 47, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,44,No High School Degree,Employed,"This Female, 44, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,49,No High School Degree,Employed,"This 49-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.333
Female,37,No High School Degree,Unemployed,"Female, 37, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Female,49,No High School Degree,Employed,"Female, 49, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,46,No High School Degree,Employed,"With No High School Degree and an Employed role, this 46-year-old Male finds her pace in the calm of moderation.",0.2
Male,44,No High School Degree,Employed,"A Male of 44, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,27,No High School Degree,Employed,"A Male at 27, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,51,No High School Degree,Employed,"Female, 51, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.375
Female,58,Degree,Employed,"A Female at 58, holding a Degree and marked as Employed, lives where constancy is a myth.",0.333
Female,57,No High School Degree,Unemployed,"Female, 57, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,47,No High School Degree,Employed,"A Female of 47, with No High School Degree and being Employed, flows through a balanced season of life.",0.8
Female,46,High School Degree,Unemployed,"A Female aged 46, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.333
Female,54,No High School Degree,Employed,"Female, 54, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.375
Female,45,No High School Degree,Employed,"Female, 45, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.333
Male,56,High School Degree,Unemployed,"With a High School Degree and Unemployed status, this Male, 56, flourishes in a world of dependable ties and tranquil days.",0.2
Male,55,No High School Degree,Unemployed,"A Male of 55, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Female,56,No High School Degree,Employed,"A 56-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,52,High School Degree,Unemployed,"With a High School Degree and Unemployed status, this Male, 52, flourishes in a world of dependable ties and tranquil days.",0.2
Male,46,High School Degree,Unemployed,"Male, 46, High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.2
Female,43,High School Degree,Unemployed,"Female, 43, High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.375
Female,39,No High School Degree,Unemployed,"Female, 39, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Female,43,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 43, stands with No High School Degree and remains Employed.",0.375
Male,57,Degree,Employed,"At 57, this Male, Employed and with a Degree, is embraced by steady routines and warm constants.",0.833
Male,59,No High School Degree,Unemployed,"Male, aged 59, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,46,Master,Employed,"Male, 46, with Master and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,59,No High School Degree,Unemployed,"A 59-year-old Male, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Female,44,High School Degree,Employed,"A Female at 44, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,46,No High School Degree,Employed,"A Female at 46, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,42,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 42, lives suspended between fleeting certainties and quiet tension.",0.375
Female,33,No High School Degree,Employed,"With No High School Degree and an Employed role, this 33-year-old Female finds her pace in the calm of moderation.",0.375
Female,58,No High School Degree,Unemployed,"Female, 58, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Female,56,No High School Degree,Unemployed,"A Female of 56, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Female,45,High School Degree,Unemployed,"A Female of 45, High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Male,55,High School Degree,Unemployed,"A Male of 55, with High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,55,Degree,Unemployed,"Male, 55, with Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,39,No High School Degree,Unemployed,"A Male of 39, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Male,47,No High School Degree,Unemployed,"This 47-year-old Male, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Male,54,No High School Degree,Employed,"Male, 54, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.2
Female,38,Degree,Employed,"This Female, 38, with Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.6
Female,50,No High School Degree,Employed,"A 50-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,43,No High School Degree,Employed,"This 43-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.333
Female,48,High School Degree,Unemployed,"This Female, 48, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,45,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 45, stands with No High School Degree and remains Unemployed.",0.125
Female,34,High School Degree,Unemployed,"A Female at 34, holding a High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Female,53,No High School Degree,Employed,"Female, 53, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,48,High School Degree,Unemployed,"This 48-year-old Male, with a High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,46,No High School Degree,Employed,"A Male of 46, with No High School Degree and being Employed, flows through a balanced season of life.",0.333
Female,51,Degree,Unemployed,"A 51-year-old Female, with Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.4
Female,54,No High School Degree,Unemployed,"A Female of 54 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,42,No High School Degree,Employed,"A 42-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Male,50,No High School Degree,Employed,"A 50-year-old Male, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Female,49,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 49, stands with No High School Degree and remains Employed.",0.375
Female,54,No High School Degree,Unemployed,"A 54-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Male,50,No High School Degree,Unemployed,"Male, 50, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Female,48,High School Degree,Unemployed,"A Female of 48, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,45,High School Degree,Employed,"A Female aged 45, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Female,46,Master,Employed,"A Female at 46, holding a Master and marked as Employed, lives where constancy is a myth.",0.2
Female,41,High School Degree,Unemployed,"Female, 41, High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.375
Female,30,No High School Degree,Unemployed,"This 30-year-old Female, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Female,53,High School Degree,Employed,"Female, 53, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.333
Male,59,High School Degree,Employed,"A Male of 59, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,35,No High School Degree,Unemployed,"A Female of 35, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.2
Female,39,No High School Degree,Employed,"This Female, 39, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,50,High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 50, stands with High School Degree and remains Employed.",0.6
Female,65,No High School Degree,Employed,"With No High School Degree and an Employed role, this 65-year-old Female finds her pace in the calm of moderation.",0.375
Female,45,No High School Degree,Unemployed,"This Female, 45, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.2
Female,45,No High School Degree,Unemployed,"With No High School Degree and an Unemployed role, this 45-year-old Female finds her pace in the calm of moderation.",0.375
Male,53,High School Degree,Unemployed,"This 53-year-old Male, with a High School Degree and Unemployed status, thrives in a life framed by security and care.",0.333
Male,60,High School Degree,Unemployed,"This 60-year-old Male, Unemployed and holding a High School Degree, carries days that hum with soft predictability.",0.333
Female,44,High School Degree,Unemployed,"Female, 44, High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.375
Male,45,High School Degree,Employed,"A Male aged 45, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Male,46,No High School Degree,Unemployed,"Male, 46, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.2
Female,43,Degree,Employed,"A Female aged 43, marked by Degree and Employed, moves in a pattern of quiet regularity.",0.333
Male,55,High School Degree,Unemployed,"Male, aged 55, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,60,No High School Degree,Employed,"A Female of 60, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Male,56,No High School Degree,Employed,"At 56, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Male,52,No High School Degree,Employed,"At 52, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Male,44,No High School Degree,Employed,"A Male of 44 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.2
Female,34,No High School Degree,Employed,"This Female, 34, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,52,No High School Degree,Employed,"Female, 52, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,44,High School Degree,Unemployed,"A Female of 44 years, with High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.333
Female,44,High School Degree,Employed,"A Female at 44, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Male,74,High School Degree,Unemployed,"This 74-year-old Male, Unemployed and holding a High School Degree, carries days that hum with soft predictability.",0.333
Female,47,No High School Degree,Unemployed,"A Female at 47, holding a No High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Female,42,No High School Degree,Unemployed,"A Female of 42, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Male,50,No High School Degree,Unemployed,"Male, aged 50, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,53,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 53, stands with No High School Degree and remains Unemployed.",0.125
Male,53,High School Degree,Employed,"Male, aged 53, with High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.2
Female,37,High School Degree,Employed,"A Female of 37, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Female,52,No High School Degree,Employed,"Female, 52, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,47,No High School Degree,Unemployed,"A Male aged 47, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.2
Female,64,No High School Degree,Unemployed,"With No High School Degree and an Unemployed role, this 64-year-old Female finds her pace in the calm of moderation.",0.375
Female,61,No High School Degree,Employed,"With a No High School Degree and Employed status, this Female, 61, flourishes in a world of dependable ties and tranquil days.",0.333
Male,49,No High School Degree,Employed,"A Male of 49, with No High School Degree and being Employed, flows through a balanced season of life.",0.8
Female,62,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Female, 62, flourishes in a world of dependable ties and tranquil days.",0.2
Female,48,No High School Degree,Employed,"With No High School Degree and Employed status, this Female, 48, lives suspended between fleeting certainties and quiet tension.",0.375
Male,52,No High School Degree,Unemployed,"Male, 52, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.125
Male,55,Degree,Unemployed,"A Male of 55, with Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,47,Degree,Unemployed,"Male, aged 47, with Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,50,No High School Degree,Unemployed,"A Male of 50, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Female,56,No High School Degree,Unemployed,"Female, 56, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.375
Male,46,Degree,Employed,"Male, 46, with Degree and an Employed status, balances on the fragile edge of change.",0.2
Male,49,No High School Degree,Unemployed,"This 49-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Male,41,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 41, lives suspended between fleeting certainties and quiet tension.",0.375
Male,57,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 57, flourishes in a world of dependable ties and tranquil days.",0.2
Female,68,No High School Degree,Employed,"This 68-year-old Female, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Female,41,High School Degree,Employed,"A Female of 41, High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Male,52,Degree,Employed,"Male, aged 52, with Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.333
Male,62,No High School Degree,Unemployed,"This 62-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.2
Female,45,High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 45, stands with High School Degree and remains Unemployed.",0.375
Male,57,High School Degree,Employed,"A Male of 57, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Male,42,High School Degree,Employed,"A Male aged 42, marked by High School Degree and Employed, moves in a pattern of quiet regularity.",0.6
Male,56,No High School Degree,Unemployed,"A Male of 56, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.333
Female,46,No High School Degree,Employed,"Female, 46, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.375
Male,60,No High School Degree,Employed,"At 60, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.8
Female,57,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Female, 57, lives suspended between fleeting certainties and quiet tension.",0.375
Female,63,No High School Degree,Unemployed,"Female, 63, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Male,58,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 58, flourishes in a world of dependable ties and tranquil days.",0.2
Female,48,No High School Degree,Employed,"A Female at 48, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,49,No High School Degree,Employed,"A Female of 49, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.375
Male,52,No High School Degree,Unemployed,"Male, aged 52, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,56,High School Degree,Unemployed,"Male, aged 56, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,48,No High School Degree,Employed,"With No High School Degree and an Employed role, this 48-year-old Female finds her pace in the calm of moderation.",0.375
Female,52,No High School Degree,Unemployed,"Female, 52, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,58,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 58, lives suspended between fleeting certainties and quiet tension.",0.2
Male,40,No High School Degree,Employed,"Male, 40, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.2
Female,56,High School Degree,Employed,"A 56-year-old Female, with High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.6
Male,60,No High School Degree,Unemployed,"With No High School Degree and an Unemployed role, this 60-year-old Male finds her pace in the calm of moderation.",0.2
Male,51,No High School Degree,Employed,"At 51, this Male, Employed and with a No High School Degree, is embraced by steady routines and warm constants.",0.333
Female,38,No High School Degree,Employed,"Female, aged 38, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.333
Male,48,No High School Degree,Unemployed,"Male, aged 48, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Female,54,High School Degree,Unemployed,"This Female, 54, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,49,No High School Degree,Unemployed,"A Female of 49, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,38,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 38, stands with No High School Degree and remains Unemployed.",0.125
Female,46,No High School Degree,Unemployed,"Female, 46, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.2
Male,55,No High School Degree,Employed,"Male, 55, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.2
Male,57,High School Degree,Unemployed,"At 57, this Male, Unemployed and with a High School Degree, is embraced by steady routines and warm constants.",0.8
Female,46,No High School Degree,Employed,"Female, 46, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.375
Female,43,No High School Degree,Employed,"A Female at 43, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,43,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 43, stands with No High School Degree and remains Unemployed.",0.125
Male,46,High School Degree,Unemployed,"Male, aged 46, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,62,No High School Degree,Employed,"This 62-year-old Male, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.333
Male,43,No High School Degree,Unemployed,"A Male of 43 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.2
Female,54,No High School Degree,Employed,"Female, 54, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Male,62,No High School Degree,Employed,"A Male of 62, with No High School Degree and being Employed, flows through a balanced season of life.",0.8
Female,52,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 52, stands with No High School Degree and remains Employed.",0.375
Male,50,No High School Degree,Unemployed,"At 50, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.2
Female,54,High School Degree,Unemployed,"A Female of 54, with High School Degree and being Unemployed, flows through a balanced season of life.",0.333
Female,45,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 45, stands with No High School Degree and remains Employed.",0.375
Female,39,High School Degree,Unemployed,"Female, 39, High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.2
Male,57,No High School Degree,Employed,"A Male of 57, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8
Female,40,No High School Degree,Unemployed,"A Female of 40, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.375
Female,57,No High School Degree,Employed,"Female, 57, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.375
Male,49,High School Degree,Employed,"At 49, this Male, Employed and with a High School Degree, is embraced by steady routines and warm constants.",0.8
Male,55,No High School Degree,Unemployed,"Male, aged 55, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2
Male,56,No High School Degree,Employed,"This 56-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Male,50,High School Degree,Employed,"This 50-year-old Male, with a High School Degree and Employed status, thrives in a life framed by security and care.",0.8
Female,52,No High School Degree,Unemployed,"A 52-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.2
Female,42,No High School Degree,Unemployed,"A Female at 42, holding a No High School Degree and marked as Unemployed, lives where constancy is a myth.",0.2
Female,58,High School Degree,Employed,"A Female of 58, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.833
Male,41,Degree,Employed,"This 41-year-old Male, Employed and holding a Degree, carries days that hum with soft predictability.",0.8
Male,50,No High School Degree,Employed,"With No High School Degree and Employed status, this Male, 50, lives suspended between fleeting certainties and quiet tension.",0.375
Male,67,No High School Degree,Unemployed,"At 67, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.2
Female,39,High School Degree,Employed,"This Female, 39, with High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Male,45,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 45, lives suspended between fleeting certainties and quiet tension.",0.2
Female,48,Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 48, stands with Degree and remains Unemployed.",0.375
Female,50,No High School Degree,Employed,"A 50-year-old Female, with No High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.4
Female,48,No High School Degree,Employed,"A Female at 48, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.2
Female,49,Degree,Employed,"Female, 49, Degree, Employed — days rush by in disarray, and nights offer no promises.",0.2
Female,50,No High School Degree,Employed,"This Female, 50, with No High School Degree and Employed status, wanders through upheavals that redraw life’s borders daily.",0.333
Female,59,High School Degree,Unemployed,"This 59-year-old Female, Unemployed and holding a High School Degree, carries days that hum with soft predictability.",0.333
